ajhi,9.627805494253789,8.06225774829855,17.690063242552338
ahi,9.627805494253789,8.06225774829855,17.690063242552338
aihj,16.275849680179245,1.4142135623730951,17.69006324255234
agih,13.508270432752166,4.242640687119285,17.75091111987145
ajhig,13.627805494253789,4.123105625617661,17.75091111987145
ahig,13.627805494253789,4.123105625617661,17.75091111987145
agihj,16.336697557498358,1.4142135623730951,17.750911119871454
ajgih,13.7993783695076,4.242640687119285,18.042019056626884
ajih,13.7993783695076,4.242640687119285,18.042019056626884
ahij,16.62780549425379,1.4142135623730951,18.042019056626884
ahigj,16.62780549425379,1.4142135623730951,18.042019056626884
aid,17.117642886435966,1.0,18.117642886435966
adi,10.055385138137417,8.06225774829855,18.117642886435966
aigd,17.161277261891335,1.0,18.161277261891335
adgi,10.099019513592784,8.06225774829855,18.161277261891335
agid,17.17849076375508,1.0,18.17849076375508
adig,14.055385138137417,4.123105625617661,18.17849076375508
aijd,17.29832572579834,1.0,18.29832572579834
aigjd,17.29832572579834,1.0,18.29832572579834
adji,10.23606797749979,8.06225774829855,18.29832572579834
adjgi,10.23606797749979,8.06225774829855,18.29832572579834
agijd,17.35917360311745,1.0,18.35917360311745
adjig,14.23606797749979,4.123105625617661,18.35917360311745
agdh,14.222125139210444,4.242640687119285,18.464765826329728
ahdg,14.341660200712068,4.123105625617661,18.464765826329728
ajhdg,14.34166020071207,4.123105625617661,18.46476582632973
agdhj,17.050552263956636,1.4142135623730951,18.46476582632973
ajgid,17.469598700510513,1.0,18.469598700510513
ajid,17.469598700510513,1.0,18.469598700510513
adij,17.055385138137417,1.4142135623730951,18.469598700510513
adigj,17.055385138137417,1.4142135623730951,18.469598700510513
ajigd,17.51323307596588,1.0,18.51323307596588
adgij,17.099019513592786,1.4142135623730951,18.513233075965882
agdjh,14.286620241456424,4.242640687119285,18.52926092857571
ahjdg,14.40615530295805,4.123105625617661,18.52926092857571
ahgi,10.478708664619074,8.06225774829855,18.540966412917623
aigh,14.298325725798339,4.242640687119285,18.540966412917623
ajhgi,10.478708664619075,8.06225774829855,18.540966412917626
aighj,17.12675285054453,1.4142135623730951,18.540966412917626
agjdh,14.359173603117451,4.242640687119285,18.601814290236735
ahdjg,14.478708664619074,4.123105625617661,18.601814290236735
ajgdh,14.513233075965879,4.242640687119285,18.755873763085162
ahdgj,17.34166020071207,1.4142135623730951,18.755873763085166
ahgij,17.478708664619074,1.4142135623730951,18.89292222699217
ajigh,14.650281539872886,4.242640687119285,18.89292222699217
afj,17.763548202610416,1.4142135623730951,19.17776176498351
ajf,10.633758019665983,8.54400374531753,19.177761764983515
adfj,17.835317563156796,1.4142135623730951,19.24953112552989
ajfd,18.24953112552989,1.0,19.24953112552989
aihd,18.447422555433054,1.0,19.447422555433054
adhi,11.385164807134505,8.06225774829855,19.447422555433054
agihd,18.508270432752166,1.0,19.508270432752166
adhig,15.385164807134505,4.123105625617661,19.508270432752166
adjhi,11.449659909380483,8.06225774829855,19.51191765767903
aihjd,18.511917657679035,1.0,19.511917657679035
adjhig,15.449659909380483,4.123105625617661,19.572765534998144
agihjd,18.572765534998148,1.0,19.572765534998148
ajhid,18.683190632391206,1.0,19.683190632391206
ahid,18.683190632391206,1.0,19.683190632391206
adih,15.440549945271922,4.242640687119285,19.683190632391206
adihj,18.268977070018114,1.4142135623730951,19.68319063239121
ajhigd,18.72682500784657,1.0,19.72682500784657
ahigd,18.72682500784657,1.0,19.72682500784657
adgih,15.484184320727287,4.242640687119285,19.72682500784657
adgihj,18.31261144547348,1.4142135623730951,19.726825007846575
adhij,18.385164807134505,1.4142135623730951,19.7993783695076
adhigj,18.385164807134505,1.4142135623730951,19.7993783695076
ajgihd,18.7993783695076,1.0,19.7993783695076
ajihd,18.7993783695076,1.0,19.7993783695076
aghi,11.744338410251954,8.06225774829855,19.806596158550505
aihg,15.683490532932844,4.123105625617661,19.806596158550505
ajdf,11.266054645736794,8.54400374531753,19.810058391054326
afdj,18.39584482868123,1.4142135623730951,19.810058391054326
ahijd,18.86387347175358,1.0,19.86387347175358
ahigjd,18.86387347175358,1.0,19.86387347175358
adjih,15.621232784634294,4.242640687119285,19.86387347175358
adjgih,15.621232784634294,4.242640687119285,19.86387347175358
ajghi,12.035446347007388,8.06225774829855,20.097704095305936
aihgj,18.683490532932844,1.4142135623730951,20.09770409530594
aghij,18.744338410251956,1.4142135623730951,20.15855197262505
ajihg,16.03544634700739,4.123105625617661,20.15855197262505
aighd,19.29832572579834,1.0,20.29832572579834
adhgi,12.23606797749979,8.06225774829855,20.29832572579834
aighjd,19.36282082804432,1.0,20.36282082804432
adjhgi,12.30056307974577,8.06225774829855,20.36282082804432
ahgid,19.53409380275649,1.0,20.53409380275649
adigh,16.291453115637207,4.242640687119285,20.53409380275649
ajhgid,19.534093802756495,1.0,20.534093802756495
adighj,19.1198802403834,1.4142135623730951,20.534093802756495
ajighd,19.650281539872886,1.0,20.650281539872886
adhgij,19.23606797749979,1.4142135623730951,20.650281539872886
ahgijd,19.714776642118863,1.0,20.714776642118863
adjigh,16.47213595499958,4.242640687119285,20.714776642118863
ajdi,12.705666678010303,8.06225774829855,20.767924426308852
aidj,19.353710863935756,1.4142135623730951,20.767924426308852
ajdgi,12.749301053465668,8.06225774829855,20.811558801764217
aigdj,19.397345239391125,1.4142135623730951,20.81155880176422
ajdig,16.705666678010303,4.123105625617661,20.828772303627964
agidj,19.41455874125487,1.4142135623730951,20.828772303627964
afjd,19.999616180110205,1.0,20.999616180110205
adjf,12.455612434792677,8.54400374531753,20.99961618011021
adghi,13.720252298227077,8.06225774829855,21.782510046525626
aihgd,20.78251004652563,1.0,21.78251004652563
adihg,17.67661792277171,4.123105625617661,21.799723548389373
aghid,20.799723548389373,1.0,21.799723548389373
aihgjd,20.919558510432633,1.0,21.919558510432633
adjghi,13.857300762134084,8.06225774829855,21.919558510432633
adjihg,17.857300762134084,4.123105625617661,21.980406387751746
aghijd,20.980406387751746,1.0,21.980406387751746
ajghid,21.090831485144804,1.0,22.090831485144804
adihgj,20.67661792277171,1.4142135623730951,22.090831485144808
aihdj,20.683490532932844,1.4142135623730951,22.09770409530594
ajdhi,14.03544634700739,8.06225774829855,22.09770409530594
ahji,14.071067811865476,8.06225774829855,22.133325560164025
aijh,17.89068487304474,4.242640687119285,22.133325560164025
aigjh,17.89068487304474,4.242640687119285,22.133325560164025
ahjgi,14.071067811865476,8.06225774829855,22.133325560164025
ajihgd,21.134465860600173,1.0,22.134465860600173
adghij,20.720252298227077,1.4142135623730951,22.134465860600173
agihdj,20.744338410251956,1.4142135623730951,22.15855197262505
ajdhig,18.03544634700739,4.123105625617661,22.15855197262505
aijg,18.06225774829855,4.123105625617661,22.18536337391621
agji,14.123105625617661,8.06225774829855,22.18536337391621
agijh,17.951532750363853,4.242640687119285,22.194173437483137
ahjig,18.071067811865476,4.123105625617661,22.194173437483137
ahidj,20.919258609890996,1.4142135623730951,22.33347217226409
ajdih,18.090831485144808,4.242640687119285,22.33347217226409
ahigdj,20.96289298534636,1.4142135623730951,22.377106547719457
ajdgih,18.134465860600173,4.242640687119285,22.377106547719457
ajdhgi,14.886349517372675,8.06225774829855,22.948607265671225
aighdj,21.53439370329813,1.4142135623730951,22.948607265671225
ahgidj,21.77016178025628,1.4142135623730951,23.184375342629377
ajdigh,18.941734655510093,4.242640687119285,23.184375342629377
ac,11.661903789690601,11.661903789690601,23.323807579381203
ajc,11.709843703360097,11.661903789690601,23.371747493050698
acj,21.957533930677602,1.4142135623730951,23.371747493050698
agjhi,15.336697557498354,8.06225774829855,23.398955305796903
aihjg,19.275849680179245,4.123105625617661,23.398955305796907
ahc,11.858413792983193,11.661903789690601,23.520317582673794
ach,19.27767689555451,4.242640687119285,23.520317582673794
ajhc,11.858413792983194,11.661903789690601,23.520317582673798
achj,22.1061040203007,1.4142135623730951,23.520317582673798
ajch,19.325616809224005,4.242640687119285,23.56825749634329
ahcj,22.154043933970193,1.4142135623730951,23.56825749634329
ahijg,19.62780549425379,4.123105625617661,23.75091111987145
agjih,19.508270432752166,4.242640687119285,23.75091111987145
afh,19.544003745317532,4.242640687119285,23.786644432436816
ahf,15.242640687119284,8.54400374531753,23.786644432436816
ajhf,15.242640687119286,8.54400374531753,23.786644432436816
afhj,22.372430870063724,1.4142135623730951,23.78664443243682
adfh,19.61577310586391,4.242640687119285,23.858413792983193
ahfd,22.858413792983193,1.0,23.858413792983193
ajhfd,22.858413792983193,1.0,23.858413792983193
adfhj,22.4442002306101,1.4142135623730951,23.858413792983196
adhjgi,15.82842712474619,8.06225774829855,23.89068487304474
adhji,15.82842712474619,8.06225774829855,23.89068487304474
aijhd,22.89068487304474,1.0,23.89068487304474
aigjhd,22.89068487304474,1.0,23.89068487304474
agijhd,22.951532750363853,1.0,23.951532750363853
adhjig,19.82842712474619,4.123105625617661,23.951532750363853
ahjid,23.126452950002893,1.0,24.126452950002893
ahjgid,23.126452950002893,1.0,24.126452950002893
adijh,19.88381226288361,4.242640687119285,24.126452950002893
adigjh,19.88381226288361,4.242640687119285,24.126452950002893
adgji,16.099019513592786,8.06225774829855,24.161277261891335
aijgd,23.161277261891335,1.0,24.161277261891335
adgijh,19.927446638338978,4.242640687119285,24.17008732545826
ahjigd,23.17008732545826,1.0,24.17008732545826
agjid,23.17849076375508,1.0,24.17849076375508
adijg,20.055385138137417,4.123105625617661,24.17849076375508
aghji,16.18760072786364,8.06225774829855,24.24985847616219
aijhg,20.12675285054453,4.123105625617661,24.249858476162192
ajdghi,16.370533838099963,8.06225774829855,24.432791586398512
aihgdj,23.01857802402542,1.4142135623730951,24.432791586398515
aghidj,23.035791525889163,1.4142135623730951,24.45000508826226
ajdihg,20.326899462644597,4.123105625617661,24.45000508826226
ahgji,16.478708664619074,8.06225774829855,24.540966412917623
aijgh,20.29832572579834,4.242640687119285,24.540966412917623
ab,12.36931687685298,12.36931687685298,24.73863375370596
agf,16.2886306862141,8.54400374531753,24.83263443153163
afg,20.70952880591397,4.123105625617661,24.83263443153163
afjh,20.591975327356607,4.242640687119285,24.83461601447589
ahjf,16.290612269158363,8.54400374531753,24.83461601447589
adc,13.206555615733702,11.661903789690601,24.868459405424304
acd,23.868459405424304,1.0,24.868459405424304
afjg,20.763548202610416,4.123105625617661,24.886653828228077
agjf,16.34265008291055,8.54400374531753,24.886653828228077
agfd,23.904403792078007,1.0,24.904403792078007
adfg,20.781298166460346,4.123105625617661,24.904403792078007
ahjfd,23.90638537502227,1.0,24.90638537502227
adfjh,20.663744687902987,4.242640687119285,24.90638537502227
adcj,23.502185756720703,1.4142135623730951,24.9163993190938
ajcd,23.9163993190938,1.0,24.9163993190938
agjfd,23.958423188774457,1.0,24.958423188774457
adfjg,20.835317563156796,4.123105625617661,24.958423188774457
ajb,12.594553449872045,12.36931687685298,24.963870326725026
abj,23.54965676435193,1.4142135623730951,24.963870326725026
agc,13.342650082910549,11.661903789690601,25.00455387260115
acg,20.88144824698349,4.123105625617661,25.00455387260115
agcj,23.63828022389755,1.4142135623730951,25.052493786270645
ajcg,20.929388160652984,4.123105625617661,25.052493786270645
adch,20.82232872159761,4.242640687119285,25.064969408716895
ahcd,24.064969408716895,1.0,25.064969408716895
adchj,23.650755846343802,1.4142135623730951,25.064969408716898
ajhcd,24.064969408716898,1.0,25.064969408716898
ajgf,16.579738622969533,8.54400374531753,25.12374236828706
afgj,23.70952880591397,1.4142135623730951,25.123742368287065
adjc,13.53169811848679,11.661903789690601,25.193601908177392
acjd,24.193601908177392,1.0,25.193601908177392
adfgj,23.781298166460346,1.4142135623730951,25.19551172883344
ajgfd,24.19551172883344,1.0,25.19551172883344
agch,20.958423188774457,4.242640687119285,25.20106387589374
ahcg,21.07795825027608,4.123105625617661,25.20106387589374
agchj,23.78685031352065,1.4142135623730951,25.201063875893745
ajhcg,21.077958250276083,4.123105625617661,25.201063875893745
adhc,13.615773105863909,11.661903789690601,25.27767689555451
achd,24.27767689555451,1.0,25.27767689555451
acgj,23.88144824698349,1.4142135623730951,25.295661809356584
ajgc,13.633758019665983,11.661903789690601,25.295661809356584
adhcj,23.91140324685091,1.4142135623730951,25.325616809224005
ajchd,24.325616809224005,1.0,25.325616809224005
adjhc,13.680268208109888,11.661903789690601,25.34217199780049
achjd,24.34217199780049,1.0,25.34217199780049
adgjhi,17.31261144547348,8.06225774829855,25.374869193772028
aihjgd,24.374869193772028,1.0,25.374869193772028
agdf,16.837898245074353,8.54400374531753,25.38190199039188
afdg,21.258796364774227,4.123105625617661,25.38190199039189
adjch,21.1474712243507,4.242640687119285,25.390111911469983
ahcjd,24.390111911469983,1.0,25.390111911469983
agjhid,24.39208269563577,1.0,25.39208269563577
adihjg,21.268977070018114,4.123105625617661,25.392082695635775
afdh,21.15977685118144,4.242640687119285,25.402417538300725
ajhdf,16.858413792983193,8.54400374531753,25.402417538300725
ahdf,16.858413792983193,8.54400374531753,25.402417538300725
afdhj,23.988203975927632,1.4142135623730951,25.40241753830073
ahjdf,16.922908895229174,8.54400374531753,25.466912640546703
afdjh,21.224271953427422,4.242640687119285,25.466912640546706
ahcgj,24.07795825027608,1.4142135623730951,25.492171812649175
ajgch,21.24953112552989,4.242640687119285,25.492171812649175
adhijg,21.385164807134505,4.123105625617661,25.508270432752166
agjihd,24.508270432752166,1.0,25.508270432752166
agjdf,16.97494670898136,8.54400374531753,25.51895045429889
afdjg,21.39584482868123,4.123105625617661,25.518950454298892
adhf,17.0,8.54400374531753,25.544003745317532
afhd,24.544003745317532,1.0,25.544003745317532
adjhf,17.064495102245978,8.54400374531753,25.60849884756351
afhjd,24.608498847563514,1.0,25.608498847563514
abh,21.36931687685298,4.242640687119285,25.611957563972265
ahb,13.242640687119284,12.36931687685298,25.611957563972265
abhj,24.197744001599172,1.4142135623730951,25.61195756397227
ajhb,13.242640687119286,12.36931687685298,25.61195756397227
aghc,13.97494670898136,11.661903789690601,25.63685049867196
achg,21.5137448730543,4.123105625617661,25.63685049867196
ajgdf,17.129006181829787,8.54400374531753,25.67300992714732
afdgj,24.258796364774227,1.4142135623730951,25.673009927147323
aghcj,24.27057684996836,1.4142135623730951,25.684790412341457
ajchg,21.561684786723795,4.123105625617661,25.684790412341457
ahijgd,24.72682500784657,1.0,25.72682500784657
adgjih,21.48418432072729,4.242640687119285,25.726825007846575
ajbh,21.594553449872045,4.242640687119285,25.83719413699133
ahbj,24.422980574618233,1.4142135623730951,25.83719413699133
ajfh,21.633758019665983,4.242640687119285,25.876398706785267
ahfj,24.46218514441217,1.4142135623730951,25.876398706785267
aghf,17.35917360311745,8.54400374531753,25.90317734843498
afhg,21.780071722817322,4.123105625617661,25.903177348434983
ajghc,14.266054645736794,11.661903789690601,25.927958435427396
achgj,24.5137448730543,1.4142135623730951,25.927958435427396
aghfd,24.97494670898136,1.0,25.97494670898136
adfhg,21.8518410833637,4.123105625617661,25.97494670898136
abd,25.018427517526497,1.0,26.018427517526497
adb,13.649110640673518,12.36931687685298,26.018427517526497
ajghf,17.650281539872886,8.54400374531753,26.194285285190418
afhgj,24.780071722817322,1.4142135623730951,26.194285285190418
aijhgd,25.225772364137313,1.0,26.225772364137313
adghji,18.163514615838764,8.06225774829855,26.225772364137313
aghjid,25.242985866001057,1.0,26.242985866001057
adijhg,22.1198802403834,4.123105625617661,26.24298586600106
adbj,24.829450528172465,1.4142135623730951,26.24366409054556
ajbd,25.243664090545565,1.0,26.243664090545565
adfhgj,24.8518410833637,1.4142135623730951,26.266054645736794
ajghfd,25.266054645736794,1.0,26.266054645736794
aijghd,25.29832572579834,1.0,26.29832572579834
adhgji,18.23606797749979,8.06225774829855,26.29832572579834
agdi,18.27751027734786,8.06225774829855,26.33976802564641
aidg,22.216662400028753,4.123105625617661,26.339768025646414
aidh,22.117642886435966,4.242640687119285,26.36028357355525
ahdi,18.2980258252567,8.06225774829855,26.36028357355525
ajhdi,18.2980258252567,8.06225774829855,26.36028357355525
aidhj,24.946070011182158,1.4142135623730951,26.360283573555254
aigdh,22.161277261891335,4.242640687119285,26.40391794901062
ahdgi,18.34166020071207,8.06225774829855,26.40391794901062
ajhdgi,18.34166020071207,8.06225774829855,26.40391794901062
aigdhj,24.989704386637527,1.4142135623730951,26.403917949010623
ahdig,22.2980258252567,4.123105625617661,26.421131450874363
ajhdig,22.2980258252567,4.123105625617661,26.421131450874363
agidh,22.17849076375508,4.242640687119285,26.421131450874363
agidhj,25.00691788850127,1.4142135623730951,26.421131450874366
aidjh,22.182137988681948,4.242640687119285,26.42477867580123
ahjdi,18.362520927502683,8.06225774829855,26.42477867580123
ahjdgi,18.406155302958048,8.06225774829855,26.468413051256597
aigdjh,22.225772364137317,4.242640687119285,26.4684130512566
aidjg,22.353710863935756,4.123105625617661,26.476816489553418
agjdi,18.41455874125487,8.06225774829855,26.476816489553418
agidjh,22.24298586600106,4.242640687119285,26.485626553120344
ahjdig,22.362520927502683,4.123105625617661,26.485626553120344
ajdfh,22.266054645736794,4.242640687119285,26.508695332856078
ahfdj,25.094481770482982,1.4142135623730951,26.508695332856078
agdji,18.458193116710234,8.06225774829855,26.520450865008783
aijdg,22.39734523939112,4.123105625617661,26.520450865008783
adijgh,22.291453115637207,4.242640687119285,26.53409380275649
ahgjid,25.53409380275649,1.0,26.53409380275649
ahdjgi,18.478708664619074,8.06225774829855,26.540966412917623
aigjdh,22.29832572579834,4.242640687119285,26.540966412917623
aijdh,22.29832572579834,4.242640687119285,26.540966412917623
ahdji,18.478708664619074,8.06225774829855,26.540966412917623
adcg,22.42610007302659,4.123105625617661,26.54920569864425
agcd,25.54920569864425,1.0,26.54920569864425
afjhd,25.591975327356607,1.0,26.591975327356607
adhjf,18.047971582039075,8.54400374531753,26.591975327356607
agijdh,22.35917360311745,4.242640687119285,26.601814290236735
ahdjig,22.478708664619074,4.123105625617661,26.601814290236735
ajgdi,18.568618214103296,8.06225774829855,26.630875962401845
aidgj,25.216662400028753,1.4142135623730951,26.63087596240185
agdij,25.27751027734786,1.4142135623730951,26.691723839720957
ajidg,22.568618214103296,4.123105625617661,26.691723839720957
ahdij,25.2980258252567,1.4142135623730951,26.712239387629797
ahdigj,25.2980258252567,1.4142135623730951,26.712239387629797
ajgidh,22.469598700510513,4.242640687119285,26.712239387629797
ajidh,22.469598700510513,4.242640687119285,26.712239387629797
ajigdh,22.51323307596588,4.242640687119285,26.755873763085162
ahdgij,25.34166020071207,1.4142135623730951,26.755873763085166
abjd,25.78572474185172,1.0,26.78572474185172
adjb,14.416407864998739,12.36931687685298,26.78572474185172
afgd,25.808548319506755,1.0,26.808548319506755
adgf,18.264544574189223,8.54400374531753,26.808548319506755
ajgcd,25.840313635399685,1.0,26.840313635399685
adcgj,25.42610007302659,1.4142135623730951,26.840313635399685
adgjf,18.31856397088567,8.54400374531753,26.862567716203202
afjgd,25.862567716203202,1.0,26.862567716203202
agcjd,25.87434820139734,1.0,26.87434820139734
adjcg,22.751242575779678,4.123105625617661,26.87434820139734
ahbd,25.891751327792804,1.0,26.891751327792804
ajhbd,25.891751327792804,1.0,26.891751327792804
adbh,22.64911064067352,4.242640687119285,26.891751327792804
adbhj,25.47753776541971,1.4142135623730951,26.891751327792807
ajfg,22.79928308026242,4.123105625617661,26.92238870588008
agfj,25.508175143506985,1.4142135623730951,26.92238870588008
afgjd,25.94559678341376,1.0,26.94559678341376
adjgf,18.40159303809623,8.54400374531753,26.945596783413762
afjhg,22.828043304856397,4.123105625617661,26.95114893047406
aghjf,18.40714518515653,8.54400374531753,26.951148930474062
agchd,25.958423188774457,1.0,26.958423188774457
adhcg,22.835317563156796,4.123105625617661,26.958423188774457
acgd,25.980467760576275,1.0,26.980467760576275
adgc,15.318563970885672,11.661903789690601,26.980467760576275
adfjhg,22.899812665402777,4.123105625617661,27.02291829102044
agchjd,26.02291829102044,1.0,27.02291829102044
adjhcg,22.899812665402777,4.123105625617661,27.02291829102044
aghjfd,26.02291829102044,1.0,27.02291829102044
adgcj,25.61419411187267,1.4142135623730951,27.028407674245766
ajcgd,26.02840767424577,1.0,27.02840767424577
acgjd,26.11751622448328,1.0,27.11751622448328
adjgc,15.455612434792677,11.661903789690601,27.11751622448328
ahcgd,26.176977763868862,1.0,27.176977763868862
adgch,22.93433707674958,4.242640687119285,27.176977763868862
adgchj,25.76276420149577,1.4142135623730951,27.176977763868866
ajhcgd,26.17697776386887,1.0,27.17697776386887
adchg,23.0583966990974,4.123105625617661,27.181502324715062
aghcd,26.181502324715062,1.0,27.181502324715062
afgh,22.94559678341376,4.242640687119285,27.188237470533043
ahgf,18.644233725215514,8.54400374531753,27.188237470533046
ajhgf,18.644233725215514,8.54400374531753,27.188237470533046
afghj,25.77402390815995,1.4142135623730951,27.188237470533046
afjgh,22.999616180110205,4.242640687119285,27.24225686722949
ahgjf,18.69825312191196,8.54400374531753,27.242256867229493
ajgchd,26.24953112552989,1.0,27.24953112552989
adhcgj,25.835317563156796,1.4142135623730951,27.24953112552989
adfgh,23.017366143960135,4.242640687119285,27.26000683107942
ahgfd,26.260006831079423,1.0,27.260006831079423
ajhgfd,26.260006831079423,1.0,27.260006831079423
adfghj,25.845793268706327,1.4142135623730951,27.260006831079423
adfjgh,23.071385540656586,4.242640687119285,27.31402622777587
ahcgjd,26.31402622777587,1.0,27.31402622777587
adjgch,23.071385540656586,4.242640687119285,27.31402622777587
ahgjfd,26.31402622777587,1.0,27.31402622777587
ahgc,15.69825312191196,11.661903789690601,27.360156911602562
acgh,23.11751622448328,4.242640687119285,27.360156911602562
ajhgc,15.698253121911963,11.661903789690601,27.360156911602566
acghj,25.94594334922947,1.4142135623730951,27.360156911602566
adhb,15.0,12.36931687685298,27.36931687685298
abhd,26.36931687685298,1.0,27.36931687685298
ajcgh,23.165456138152773,4.242640687119285,27.408096825272057
ahgcj,25.99388326289896,1.4142135623730951,27.408096825272057
abhjd,26.433811979098962,1.0,27.433811979098962
adjhb,15.06449510224598,12.36931687685298,27.433811979098962
agdfj,26.05744270236724,1.4142135623730951,27.471656264740336
ajfdg,23.348550639122678,4.123105625617661,27.47165626474034
ajghcd,26.472610261470496,1.0,27.472610261470496
adchgj,26.0583966990974,1.4142135623730951,27.472610261470496
ajfdh,23.24953112552989,4.242640687119285,27.492171812649175
ahdfj,26.07795825027608,1.4142135623730951,27.492171812649175
adjchg,23.38353920185049,4.123105625617661,27.50664482746815
aghcjd,26.50664482746815,1.0,27.50664482746815
acdj,26.104527382924093,1.4142135623730951,27.51874094529719
ajdc,15.856837155606588,11.661903789690601,27.51874094529719
aghdf,18.97494670898136,8.54400374531753,27.51895045429889
afdhg,23.39584482868123,4.123105625617661,27.518950454298892
abg,23.414677894040242,4.123105625617661,27.537783519657903
agb,15.168466642804923,12.36931687685298,27.537783519657903
agfdj,26.140471769577797,1.4142135623730951,27.554685331950893
ajdfg,23.43157970633323,4.123105625617661,27.554685331950893
afdjhg,23.460339930927212,4.123105625617661,27.583445556544874
aghjdf,19.03944181122734,8.54400374531753,27.583445556544874
ajbhd,26.594553449872045,1.0,27.594553449872045
adhbj,26.18033988749895,1.4142135623730951,27.594553449872045
achgd,26.612764386647086,1.0,27.612764386647086
adghc,15.950860596956483,11.661903789690601,27.612764386647086
adhfj,26.219544457292887,1.4142135623730951,27.633758019665983
ajfhd,26.633758019665983,1.0,27.633758019665983
abc,15.97486815231697,11.661903789690601,27.63677194200757
acb,15.267455065154591,12.36931687685298,27.63677194200757
ahbjd,26.659048552118023,1.0,27.659048552118023
adjbh,23.41640786499874,4.242640687119285,27.659048552118023
adghcj,26.246490737943482,1.4142135623730951,27.660704300316578
ajchgd,26.66070430031658,1.0,27.66070430031658
aihdg,23.546442069025836,4.123105625617661,27.669547694643498
agdhi,19.60728994634495,8.06225774829855,27.669547694643498
ajcb,15.315394978824086,12.36931687685298,27.684711855677065
abcj,26.270498293303973,1.4142135623730951,27.68471185567707
ahfjd,26.69825312191196,1.0,27.69825312191196
adjfh,23.455612434792677,4.242640687119285,27.69825312191196
ahcdj,26.301037386216684,1.4142135623730951,27.71525094858978
ajdch,23.472610261470496,4.242640687119285,27.71525094858978
